,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
3038,Charlie Edmondson - State Farm Insurance Agent,OPERATIONAL,"154 Orvin Lance Drive, Blue Ridge",34.8751792,-84.2999715
3039,All American Public Adjusters,OPERATIONAL,"284 School Street, McCaysville",34.983526,-84.375298
3040,Nationwide Insurance: Mike Gilliam Agency Inc.,OPERATIONAL,"90 Tennessee Street Ste A, Murphy",35.089291,-84.03506399999999
3059,"Jasper Auto, Home & Life Insurance",OPERATIONAL,"438 Southbrook Drive, Jasper",34.4608578,-84.4454705
3090,great southern wood preserving,OPERATIONAL,"Great Southern Wood Preserving, Abbeville",31.735824,-85.164084
3094,Georgia Farm Bureau,OPERATIONAL,"969 Georgia 50, Georgetown",31.8851101,-85.1028096
3095,Alfa Insurance,OPERATIONAL,"1326A South Eufaula Avenue, Eufaula",31.8764454,-85.1521599
3097,Daniel Insurance Services,OPERATIONAL,"Smith Avenue, Blakely",31.37553109999999,-84.93268479999999
3116,Wiregrass Insurance,OPERATIONAL,"805 South Eufaula Avenue, Eufaula",31.8841812,-85.1451613
3153,Neil Herriman: Allstate Insurance,OPERATIONAL,"3108 Wrightsboro Road Ste A, Augusta",33.4700523,-82.0499171
3154,J Smith Lanier & Co,OPERATIONAL,"2601 Commons Boulevard, Augusta",33.509749,-82.042188
3211,A Advantage Insurance,OPERATIONAL,"3724 Atlanta Highway, Athens",33.94534699999999,-83.470964
3230,Winder Insurance Center,OPERATIONAL,"73 Church Street, Winder",33.9944947,-83.7249518
3264,Elm Insurance & Financial Services,OPERATIONAL,"234 West Jackson Street, Thomasville",30.8370558,-83.9794694
3265,Custard Insurance Adjusters,OPERATIONAL,"201 Stratford Way, Thomasville",30.7971255,-83.9938579
3267,Jamil Robertson - Unified Insurance Agent,OPERATIONAL,"S, 14004 Old Albany Road #104, Thomasville",30.8408354,-83.9429729
3268,Georgia's Finest Insurance Broker,OPERATIONAL,"229 East Jefferson Street, Thomasville",30.840487,-83.9790739
3323,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.67025810000001,-83.9793402
3325,John Streer Agency LLC,OPERATIONAL,"824 South Milledge Avenue #205, Athens",33.944394,-83.388295
3344,Stearns Agency,OPERATIONAL,"1431 Capital Avenue #115, Watkinsville",33.86936,-83.44736069999999
3363,Tammie Pero: Allstate Insurance,OPERATIONAL,"102 Trojan Drive Ste A, Carrollton",33.5681091,-85.0782871
3364,Tony Brewer - State Farm Insurance Agent,OPERATIONAL,"1133 North Park Street, Carrollton",33.600693,-85.078536
3365,Ryan Rice: Allstate Insurance,OPERATIONAL,"206 Bankhead Highway, Carrollton",33.581425,-85.06334799999999
3366,Robert Kenimer - State Farm Insurance Agent,OPERATIONAL,"812 Maple Street, Carrollton",33.5745637,-85.0839579
3367,Jill Duncan - State Farm Insurance Agent,OPERATIONAL,"1654 Maple Street, Carrollton",33.5698402,-85.0991798
3368,Acceptance Insurance,OPERATIONAL,"271 Temple Avenue, Newnan",33.3884329,-84.8203044
3369,R. Allan Miles Insurance Agency,OPERATIONAL,"121 Lee Street, Carrollton",33.575274,-85.0745421
3370,Benefield & Tabb Insurance,OPERATIONAL,"110 Bankhead Highway, Carrollton",33.580985,-85.065699
3371,Acceptance Insurance,OPERATIONAL,"315 Bankhead Highway Ste C, Carrollton",33.582977,-85.06145839999999
3372,"Sheila J. Butler & Company, Inc.",OPERATIONAL,"225 Maple View Drive STE 302, Carrollton",33.5627258,-85.1164878
3373,Alliance Insurance,OPERATIONAL,"160 Harold Shedd Highway, Bremen",33.72547189999999,-85.1659867
3374,Georgia Farm Bureau,OPERATIONAL,"4010 U.S. 27, Buchanan",33.81384600000001,-85.19313749999999
3375,Pope's Insurance Inc,OPERATIONAL,"119 Alewine Avenue, Tallapoosa",33.7449209,-85.2871693
3376,"Leigh Shirley Insurance Agency, LLC",OPERATIONAL,"275 Carrollton Street, Temple",33.7294794,-85.0292872
3377,Jim Carden - State Farm Insurance Agent,OPERATIONAL,"804 Alabama Avenue S, Bremen",33.7064661,-85.14098829999999
3378,Country Financial,OPERATIONAL,"920 Maple Street, Carrollton",33.5734648,-85.0862231
3379,Modern Woodmen of America,OPERATIONAL,"20679 Main Street, Ranburne",33.5242243,-85.3509225
3380,Parnell Insurance,OPERATIONAL,"155 Head Avenue, Tallapoosa",33.745952,-85.287745
3381,Stairsmiths,OPERATIONAL,Carrollton,33.5801103,-85.0766113
3382,Alliance Insurance,OPERATIONAL,"505 Alabama Avenue, Bremen",33.7160655,-85.1434065
3401,BB&T Insurance Services,OPERATIONAL,"610 West Bankhead Highway, Villa Rica",33.7305396,-84.93366549999999
3427,Prudential Insurance Co,OPERATIONAL,"101 Banfield Court, Anderson",34.5940889,-82.640576
3430,Georgia Farm Bureau,OPERATIONAL,"719 U.S. 29, Danielsville",34.13361489999999,-83.2155533
3433,Allstate Insurance Agency,OPERATIONAL,"407 East Franklin Street, Hartwell",34.3536293,-82.9224376
3434,Mize Russ,OPERATIONAL,"341 West Howell Street, Hartwell",34.3566433,-82.94369180000001
3435,"Franklin Insurance Agency, Inc.",OPERATIONAL,"12584 Augusta Road, Lavonia",34.4333125,-83.1074173
3436,Franklin Insurance / Teresa Neese,OPERATIONAL,"33 Campbell Drive, Hartwell",34.3524559,-82.9234549
3437,Franks Insurance Inc,OPERATIONAL,"11881 Augusta Road, Lavonia",34.424134,-83.10421339999999
3439,Nationwide Ins.,OPERATIONAL,"2800 State Route 336, Toccoa",34.563415,-83.2917382
3458,Vankeith Insurance Inc,OPERATIONAL,"30037 Highway 441 S, Commerce",34.2704554,-83.4659598
3491,Georgia Farm Bureau,OPERATIONAL,"893 Elbert Street, Elberton",34.0989246,-82.8473728
3494,Melton Insurance Agency,OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
3496,BB&T Insurance Services,OPERATIONAL,Danielsville,34.1246161,-83.2221162
3515,BB&T Insurance Services,OPERATIONAL,"475 East Broad Street, Athens",33.9584946,-83.3731573
3547,Title Masters of Georgia LLC,OPERATIONAL,"11695 Johns Creek Parkway # 325, Duluth",34.0653123,-84.1657499
3548,Nie Pan: Allstate Insurance,OPERATIONAL,"6290 Abbotts Bridge Road Ste 602, Duluth",34.0457461,-84.1757162
3550,Nationwide Insurance: Sae Wook Oh,OPERATIONAL,"6290 Abbotts Bridge Road Ste 504, Duluth",34.04489040000001,-84.1759888
3553,Abbey Insurance,OPERATIONAL,"3870 Peachtree Industrial Boulevard, Duluth",33.9878734,-84.1685498
3604,Atlanta Insurance,OPERATIONAL,"1830 Water Place Unit 105, Atlanta",33.9087923,-84.4859499
3605,Allstate Insurance: Don Rowan,OPERATIONAL,"2727 Paces Ferry Road Southeast #230, Atlanta",33.866259,-84.474273
3608,Curtis & Associates LLC,OPERATIONAL,"3345 Hunting Creek Pass, Douglasville",33.678505,-84.6783871
3610,Met Life,OPERATIONAL,"900 Windy Ridge Parkway Southeast, Atlanta",33.8873955,-84.46788040000001
3629,SunTrust,OPERATIONAL,"4540 South Cobb Drive Southeast, Smyrna",33.843199,-84.50299
3652,Georgia Farm Bureau,OPERATIONAL,"9097 Georgia 5, Douglasville",33.732809,-84.76487499999999
3655,Hembree Insurance Agency,OPERATIONAL,"8500 Campbellton Street, Douglasville",33.7490573,-84.7454911
3656,SunTrust,OPERATIONAL,"6943 Douglas Boulevard, Douglasville",33.7256425,-84.758175
3661,MY FINANCIAL SERVICES,OPERATIONAL,"430 West Bankhead Highway, Villa Rica",33.731609,-84.92879599999999
3663,Hightower Family Funeral Homes,OPERATIONAL,"12651 Veterans Memorial Highway, Douglasville",33.74621759999999,-84.7593498
3665,ACT Insurance Agency,OPERATIONAL,"229 West Bankhead Highway, Villa Rica",33.733094,-84.922741
3686,Senior Advocate Center,OPERATIONAL,"309 Briarwood Drive, Carrollton",33.556207,-85.10714589999999
3724,Georgia Farm Bureau,OPERATIONAL,"611 East 3rd Street, Donalsonville",31.0391085,-84.8734159
3743,Farm Agri Insurance,OPERATIONAL,United States,30.957512,-85.1626727
3781,Alfa Insurance - Nate Gahman Agency,OPERATIONAL,"1533 U.S. Highway 19 South Ste B, Leesburg",31.6331005,-84.1751406
3800,Primerica,OPERATIONAL,"1216 Dawson Road #113, Albany",31.58515790000001,-84.1828153
3838,Magellan Wealth Advisors,OPERATIONAL,"7000 Central Parkway, Atlanta",33.9271716,-84.34870029999999
3882,Glenn/Davis & Associates,OPERATIONAL,"23452 U.S. 80, Statesboro",32.42934530000001,-81.7441555
3883,Primerica,OPERATIONAL,"35 East Main Street #8, Statesboro",32.4490435,-81.7821781
3885,RaDonna Sapp: Allstate Insurance,OPERATIONAL,"124 North Main Street, Statesboro",32.45295000000001,-81.78321199999999
3886,Allstate Insurance - Franklin Insurance Group Llc,OPERATIONAL,"106 Northside Drive East, Statesboro",32.436038,-81.757797
3887,Larry Akins Insurance,OPERATIONAL,"27 South Zetterower Avenue, Statesboro",32.4464111,-81.7784118
3888,Acceptance Insurance,OPERATIONAL,"602 Brannen Street #4, Statesboro",32.435014,-81.7694549
3890,State Farm Insurance,OPERATIONAL,"10 Stephens Street, Pembroke",32.1350473,-81.6237536
3891,Waters Insurance & Realty,OPERATIONAL,"369 Savannah Avenue, Statesboro",32.442424,-81.768681
3892,Lester & Associates,OPERATIONAL,"24 Joe Kennedy Boulevard #1, Statesboro",32.3942354,-81.81421279999999
3893,Diversified Insurance Services,OPERATIONAL,"304 South Walnut Street, Statesboro",32.4406172,-81.7852518
3894,Tarkenton Financial,OPERATIONAL,"38 Courtland Street, Statesboro",32.4494626,-81.7820374
3895,BB&T Insurance Services,OPERATIONAL,"20 Siebald Street, Statesboro",32.44992,-81.7821724
3914,Paul V. Wendelken: Allstate Insurance,OPERATIONAL,"107 North Columbia Avenue, Rincon",32.290432,-81.23475599999999
3934,Kellee Communications Group,OPERATIONAL,"6000 North Terminal Parkway # T118, Atlanta",33.6412569,-84.44453949999999
3935,Ricky Gilley American Family Insurance,OPERATIONAL,"1745 Phoenix Boulevard, College Park",33.6157694,-84.4462238
3936,Richard Horton American Family Insurance,OPERATIONAL,"4910 Jonesboro Road, Union City",33.57139129999999,-84.5485913
3937,Primerica,OPERATIONAL,"3800 Camp Creek Parkway #110, Atlanta",33.6513808,-84.5144299
3938,Enrico Lewis: Allstate Insurance,OPERATIONAL,"777 Cleveland Avenue Southwest Ste 104, Atlanta",33.6817244,-84.41484799999999
3941,Collier Insurance,OPERATIONAL,"5538 Old National Highway suite 250, Atlanta",33.605031,-84.4702899
3942,Crystal Compton - State Farm Insurance Agent,OPERATIONAL,"4584 Jonesboro Road, Forest Park",33.6296819,-84.35589709999999
3943,SunTrust,OPERATIONAL,"3510 Camp Creek Parkway, East Point",33.6555229,-84.5035515
3944,Acceptance Insurance,OPERATIONAL,"532 Forest Parkway Ste D, Forest Park",33.6220506,-84.37229549999999
3945,Mark Bartley - State Farm Insurance Agent,OPERATIONAL,"8896 Tara Boulevard #400, Jonesboro",33.51227799999999,-84.358227
3946,Farmers Insurance - Timothy Monihan,OPERATIONAL,"6000 Shakerag Hill #212, Peachtree City",33.41305419999999,-84.5601207
3947,L.A. Insurance,OPERATIONAL,"5489 North Henry Boulevard, Stockbridge",33.5508017,-84.256942
3948,Velox® Insurance,OPERATIONAL,"6324 Old Dixie Highway Ste A, Jonesboro",33.58256469999999,-84.3763704
3949,AAA Morrow/Southlake,OPERATIONAL,"1500 Mount Zion Road Ste 205, Morrow",33.57196229999999,-84.3397711
3950,Liberty Mutual Insurance,OPERATIONAL,"1210 North Peachtree Parkway Ste 200, Peachtree City",33.4093218,-84.5706913
3951,Primerica,OPERATIONAL,"1115 Mount Zion Road H, Morrow",33.57078369999999,-84.3539349
3952,Crescent South Insurance,OPERATIONAL,"7828 Georgia 16 #4, Senoia",33.29679939999999,-84.5528446
3971,C & N Insurance Inc,OPERATIONAL,"7000 Tara Boulevard suite g, Jonesboro",33.5632187,-84.3705927
4003,Hennesy Insurance Agency,OPERATIONAL,"711 North Madison Avenue, Douglas",31.5156535,-82.8495587
4004,Gay Barbara,OPERATIONAL,"319 South Madison Avenue Ste C, Douglas",31.505752,-82.8496779
4005,Modern Woodmen of America,OPERATIONAL,"501 North Peterson Avenue, Douglas",31.5134683,-82.8508591
4006,"JSM Financial, LLC",OPERATIONAL,"402 North Madison Avenue, Douglas",31.512495,-82.849047
4007,BB&T Insurance Services,OPERATIONAL,Douglas,31.509074,-82.85005319999999
4008,Awestar Insurance & Investment,OPERATIONAL,"828 East Ward Street, Douglas",31.5082921,-82.8394368
4028,K & L Assurance Delivery LLC,OPERATIONAL,"761 Cross Road, Douglas",31.5564671,-82.8077477
4047,Brooks Joiner - COUNTRY Financial representative,OPERATIONAL,"1951 Commerce Drive Ste B, Kingsland",30.780629,-81.6293239
4048,SunTrust,OPERATIONAL,"700 Gloucester Street Suite 101, Brunswick",31.1492448,-81.4929844
4049,SunTrust,OPERATIONAL,"86 Golden Isles Plaza, Brunswick",31.2120037,-81.49124440000001
4050,Georgia Farm Bureau,OPERATIONAL,"180 Mariners Drive, Kingsland",30.7705038,-81.6198841
4051,SunTrust,OPERATIONAL,"2203 Demere Road, St. Simons Island",31.15957589999999,-81.389696
4052,Butch Paxton - State Farm Insurance Agent,OPERATIONAL,"3136 Cypress Mill Road, Brunswick",31.1921098,-81.4709092
4053,Mitch Coleman - COUNTRY Financial representative,OPERATIONAL,"2007 Norwich Street, Brunswick",31.1570465,-81.49426030000001
4054,Edward Hardman Farmers Insurance Agent,OPERATIONAL,"4757 New Jesup Highway, Brunswick",31.2113976,-81.5139107
4055,Horace Mann Insurance Co,OPERATIONAL,"1503 Newcastle Street, Brunswick",31.149247,-81.495561
4056,New York Life,OPERATIONAL,"400 Main Street #4, St. Simons Island",31.1660315,-81.3991522
4057,Health Care Marketing Inc,OPERATIONAL,"103 Overlook Point, Brunswick",31.241483,-81.579776
4058,Simms Investment Services LLC,OPERATIONAL,"1104 Fountain Lake Drive, Brunswick",31.1880159,-81.4703696
4059,SunTrust,OPERATIONAL,"501 Sea Island Road, St. Simons Island",31.18438579999999,-81.3763748
4060,Auto Insurance Services Inc,OPERATIONAL,"1801 Norwich Street, Brunswick",31.15408609999999,-81.4934377
4061,Richardson's School-Insurance,OPERATIONAL,"3323 Glynn Avenue # D, Brunswick",31.1817605,-81.471966
4062,John Murray & Co Accountants,OPERATIONAL,"123 Glyndale Drive #113, Brunswick",31.2191201,-81.5163493
4063,Turner & Associates,OPERATIONAL,"1 Saint Andrews Court, Brunswick",31.14984500000001,-81.49857999999999
4064,Ally Insurors,OPERATIONAL,"426 Eh Court, Brunswick",31.1974308,-81.4872587
4065,Douglas Phelps - State Farm Insurance Agent,OPERATIONAL,"104 Trade Street e, Brunswick",31.22059999999999,-81.4906598
4066,SWBC Mortgage St. Simons Island,OPERATIONAL,"507 Ocean Boulevard Ste 202, St. Simons Island",31.1368525,-81.3946331
4085,Georgia Farm Bureau,OPERATIONAL,"4504 New Jesup Highway, Brunswick",31.2074361,-81.5093651
4117,Essigmann & Associates Inc,OPERATIONAL,"114 West Avenue, Cedartown",34.0114668,-85.25586299999999
4122,Beeler Insurance,OPERATIONAL,"11 Beeler Road, Cedartown",34.07396499999999,-85.238984
4123,Futurity First Insurance Group,OPERATIONAL,"500 East Elm Street # 210, Rockmart",33.99679520000001,-85.0446807
4142,Barnes Insurance,OPERATIONAL,"512 East Elm Street, Rockmart",33.9967286,-85.04368
4218,GEICO Insurance Agent,OPERATIONAL,"6053 Veterans Parkway Suite 201, Columbus",32.5320648,-84.9566589
4219,Seckinger & Associates,OPERATIONAL,"1604 Preston Drive, Columbus",32.477069,-84.95054999999999
4220,Georgia Farm Bureau,OPERATIONAL,"733 Washington Avenue, Talbotton",32.6687751,-84.53438469999999
4221,Mutual of Omaha Insurance Co,OPERATIONAL,"275 18th Street, Columbus",32.4801006,-84.9893517
4222,Acceptance Insurance,OPERATIONAL,"3604 Macon Road #8, Columbus",32.4875857,-84.93198819999999
4223,Centene Corporation,OPERATIONAL,"707 Center Street, Columbus",32.4819044,-84.982883
4224,Mass Mutual Financial Group,OPERATIONAL,"233 12th Street UNIT 302, Columbus",32.4688579,-84.9894736
4225,SunTrust,OPERATIONAL,"1246 1st Avenue, Columbus",32.4702573,-84.9913256
4226,Aflac,OPERATIONAL,"1034 Amber Drive, Columbus",32.4705239,-84.8920461
4228,Aflac,OPERATIONAL,"5225 Kingsberry Street, Columbus",32.47957940000001,-84.9049975
4229,SunTrust,OPERATIONAL,"3491 Courtyard Way, Columbus",32.50901750000001,-84.9381233
4230,Frontier Adjusters Inc,OPERATIONAL,Columbus,32.46,-84.99
4234,BB&T Insurance Services,OPERATIONAL,"37 South Broad Street, Butler",32.5544899,-84.23854039999999
4237,Jeff Krietemeyer - State Farm Insurance Agent,OPERATIONAL,"4264 Macon Road, Columbus",32.49035599999999,-84.917142
4256,Richard K Carter Sr - Aflac Insurance Agent,OPERATIONAL,"1224 Peacock Avenue #205, Columbus",32.4702345,-84.96148889999999
4334,Valley Insurance Service Inc.,OPERATIONAL,"302 Vineville Street, Fort Valley",32.559719,-83.8868408
4335,Allen Insurance Group Inc,OPERATIONAL,"304 Martin Luther King Junior Drive, Fort Valley",32.551339,-83.8841922
4336,Allstate: Reynolds Insurance,OPERATIONAL,"11 North Winston Street, Reynolds",32.55925229999999,-84.09646769999999
4338,Primerica,OPERATIONAL,"904 Knoxville Street, Fort Valley",32.56325899999999,-83.8929405
4339,BB&T Insurance Services,OPERATIONAL,"290 North Dugger Avenue, Roberta",32.7235071,-84.0141398
4340,Allen Robert,OPERATIONAL,"304 Martin Luther King Junior Drive, Fort Valley",32.55126909999999,-83.8842349
4342,Porter Marion,OPERATIONAL,"904 Knoxville Street, Fort Valley",32.56325899999999,-83.8929405
4343,BB&T Insurance Services,OPERATIONAL,"110 North Camellia Boulevard, Fort Valley",32.5554315,-83.8851933
4345,Clark Insurance,OPERATIONAL,"304 West Main Street, Thomaston",32.88815830000001,-84.3286123
4347,Helms William,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
4349,McGriff,OPERATIONAL,"517 North Church Street, Thomaston",32.8960842,-84.3280059
4350,State farm,OPERATIONAL,"616 North Church Street, Thomaston",32.8989615,-84.32893539999999
4351,Woodmen of the World Insurance,OPERATIONAL,"1019 Ball Street, Perry",32.4584417,-83.7338135
4370,InsureTheBigRig.com,OPERATIONAL,"302 Vineville Street, Fort Valley",32.5597336,-83.8867665
4389,Houston County Farm Bureau,OPERATIONAL,"1830 Macon Road, Perry",32.47963799999999,-83.729458
4394,Walker Insurance Inc,OPERATIONAL,"1110 Washington Street, Perry",32.4607304,-83.7328011
4395,Tommy Storey - State Farm Insurance Agent,OPERATIONAL,"1001 Washington Street, Perry",32.4581688,-83.7320175
4407,Jake Goddard - State Farm Insurance Agent,OPERATIONAL,"1224 Washington Street, Perry",32.463357,-83.7342127
4408,Wendy Johnson - COUNTRY Financial representative,OPERATIONAL,"1023 Ball Street, Perry",32.4585703,-83.7338676
4427,Alfa Insurance - Blake Bennett Agency,OPERATIONAL,"4993 Russell Parkway Ste 320, Warner Robins",32.5789047,-83.7186191
4456,Alfa Insurance Co,OPERATIONAL,"C, 3312 Northside Drive #160, Macon",32.8910469,-83.67907029999999
4457,South Land Claims Services,OPERATIONAL,"3312 Northside Drive # D270, Macon",32.8911416,-83.6797454
4458,National Choice Insurance LLC,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
4459,Slocumb & Associates,OPERATIONAL,"3312 Northside Drive, Macon",32.8911177,-83.6798621
4460,Primerica,OPERATIONAL,"3040 Riverside Drive, Macon",32.8875394,-83.67611959999999
4463,Frontier Adjusters Inc,OPERATIONAL,Macon,32.84,-83.63
4464,"DIVERSIFIED FINANCIAL ASSOCIATES,LLC",OPERATIONAL,"3329 Northside Drive A, Macon",32.891957,-83.6792895
4541,Farm Bureau of Wheeler County,OPERATIONAL,"109 Commerce Street, Alamo",32.1463408,-82.7761515
4598,SunTrust,OPERATIONAL,"14 Williamsburg Avenue, Thomasville",30.84131339999999,-83.94491719999999
4622,Cindy R Eicholtz - Aflac Insurance Agent,OPERATIONAL,"321 East Broadacre Road Northeast, Dalton",34.861258,-84.93274699999999
