,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
1216,Van Keith Insurance,OPERATIONAL,"30063-30115 Georgia 15, Commerce",34.269311200000004,-83.4670173
1217,Aflac,OPERATIONAL,"2710 North Main Street, Anderson",34.530853,-82.66173300000001
1218,Georgia Farm Bureau,OPERATIONAL,"341 West Howell Street, Hartwell",34.356643299999995,-82.94369180000002
1219,Gateway Financial Solutions,OPERATIONAL,"90 East Franklin Street, Hartwell",34.35246070000001,-82.9279478
1220,BB&T Insurance Services,OPERATIONAL,"13260 Jones Street, Lavonia",34.4421404,-83.112112
1221,Merryn Walker: Allstate Insurance,OPERATIONAL,"570 Gaines School Road, Athens",33.933691700000004,-83.330153
1222,Unum,OPERATIONAL,"415 Smith Road, LaFayette",34.6241932,-85.13815090000001
1223,Aflac,OPERATIONAL,"714 South Thornton Avenue # D, Dalton",34.7621158,-84.97188340000001
1224,Aflac,OPERATIONAL,"507 South Thornton Avenue, Dalton",34.76663999999999,-84.9712132
1225,Julie Svardh - State Farm Insurance Agent,OPERATIONAL,"1515 Dean Avenue, Rome",34.233413899999995,-85.15941560000002
1226,"Coosa Valley Financial Group, Inc.",OPERATIONAL,"415 East 2nd Street, Rome",34.248069,-85.169209
1227,Cigna,OPERATIONAL,"5081 Georgia 114, Lyerly",34.4168896,-85.39225090000001
1228,Jowers-Sklar Insurance,OPERATIONAL,"706 East 2nd Avenue SW, Rome",34.243704,-85.1660218
1229,Teresa Lumsden - State Farm Insurance Agent,OPERATIONAL,"2939 Martha Berry Highway NW, Rome",34.30701979999999,-85.17403540000001
1230,Check Into Cash Title Pawn,OPERATIONAL,"136 West Belmont Drive Ste 136, Calhoun",34.478242200000004,-84.93532420000001
1231,Georgia Farm Bureau,OPERATIONAL,"9921 Commerce Street, Summerville",34.478953000000004,-85.349375
1232,Meadowbrook Insurance LLC,OPERATIONAL,"300 Parkbrooke Place, Woodstock",34.110072100000004,-84.56005390000001
1233,Aetna- Authorized Agent,OPERATIONAL,"4463 Towne Lake Parkway #100, Woodstock",34.126731,-84.57226299999998
1234,OSC Insurance Services,OPERATIONAL,"245 Townpark Drive Suite 200, Kennesaw",34.0406613,-84.57096800000001
1235,Szabolcsi Leslie,OPERATIONAL,"245 Townpark Drive #100, Kennesaw",34.040887299999994,-84.57099699999998
1236,Farmers Insurance - Sheppard Bowen,OPERATIONAL,"799 West Avenue Ste 101, Cartersville",34.1586366,-84.81483940000001
1237,Fox Everett Insurance,OPERATIONAL,"12600 Deerfield Parkway # 100, Alpharetta",34.0895221,-84.2707736
1238,Guardian Life Insurance Co-America,OPERATIONAL,"12600 Deerfield Parkway, Alpharetta",34.0895221,-84.2707736
1239,Roxi Perkins: Allstate Insurance,OPERATIONAL,"1080 Cambridge Square Ste B, Alpharetta",34.06807759999999,-84.3151816
1240,National Transportation: Munson Richard,OPERATIONAL,"1051 Cambridge Square, Alpharetta",34.067593,-84.315105
1241,Long Term Care Insurance Partner,OPERATIONAL,"312 Maxwell Road, Alpharetta",34.06715689999999,-84.30057420000001
1242,Balanced Equities Inc,OPERATIONAL,"312 Maxwell Road #400, Alpharetta",34.067751799999996,-84.300735
1243,Greg Crenshaw,OPERATIONAL,"475 West Crossville Road, Roswell",34.0544482,-84.37506789999998
1244,AXIS Capital,OPERATIONAL,"10000 Avalon Boulevard Suite 200, Alpharetta",34.06980469999999,-84.27429980000001
1245,Farmers Insurance Sherlyn Wilson Agency,OPERATIONAL,"13010 Morris Road, Alpharetta",34.09613369999999,-84.2626691
1246,"Norton Metro, LLC",OPERATIONAL,"11675 Great Oaks Way Suite 100, Alpharetta",34.061244200000004,-84.2681933
1247,Allstate Personal Financial Representative: Christopher O Connell,OPERATIONAL,"3000 Old Alabama Road Ste 103, Alpharetta",34.02223439999999,-84.2727261
1248,Great South Benefits,OPERATIONAL,"5400 Laurel Springs Parkway, Suwanee",34.086096999999995,-84.157512
1249,Abbey Insurance,OPERATIONAL,"3870 Peachtree Industrial Boulevard, Duluth",33.9878734,-84.16854980000001
1250,Peachstate Insurance,OPERATIONAL,"250 Atlanta Road, Cumming",34.20283209999999,-84.134884
1251,Aflac,OPERATIONAL,"53 Thunder Road, Dawsonville",34.4257363,-84.1358012
1252,Kristy Cassidy American Family Insurance,OPERATIONAL,"1400 Buford Highway Northeast, Buford",34.093022100000006,-84.0181882
1253,Rusty Smith - State Farm Insurance Agent,OPERATIONAL,"214 Canton Road a, Cumming",34.210009,-84.1438948
1254,Sutter McLellan & Gilbreath,OPERATIONAL,"416 Pirkle Ferry Road, Cumming",34.20683330000001,-84.1317432
1255,Aflac,OPERATIONAL,"5540 Laurel Oak Drive, Cumming",34.089564,-84.15857890000001
1256,GUA Home,OPERATIONAL,"415 Horizon Drive #200, Suwanee",34.0327721,-84.0315916
1257,Dave Harden - State Farm Insurance Agent,OPERATIONAL,"5950 Bethelview Road #100, Cumming",34.16463509999999,-84.17800759999999
1258,Best Insurance Center,OPERATIONAL,"1010 Jesse Jewell Parkway, Gainesville",34.2900529,-83.83362640000001
1259,Cotton States Insurance,OPERATIONAL,"200 West Academy Street, Gainesville",34.2999822,-83.82936200000002
1260,John Hancock,OPERATIONAL,"2995 Alto-Mud Creek Road, Alto",34.4820023,-83.6068071
1261,Fresenius Medical Care at Stephens County Hospital,OPERATIONAL,"163 Hospital Drive, Toccoa",34.5929018,-83.3479765
1262,Premier Insurance,OPERATIONAL,"700 U.S. 441 Business Suite #D, Cornelia",34.5339688,-83.5331301
1263,Norton Agency,OPERATIONAL,"4222 Fairbanks Drive, Oakwood",34.24668659999999,-83.8825662
1264,SunTrust,OPERATIONAL,"355 Shallowford Road, Gainesville",34.294101899999994,-83.84868780000001
1265,Hewitt Insurance,OPERATIONAL,"125 John W Morrow Junior Parkway suite 242 a, Gainesville",34.297075899999996,-83.8433453
1266,Chambers & Presley Insurance Agency,OPERATIONAL,"3326 Poplar Springs Fork, Flowery Branch",34.2210128,-83.85960680000002
1267,Jim Kennedy - State Farm Insurance Agent,OPERATIONAL,"1123 Green Street Circle, Gainesville",34.31593460000001,-83.83073040000001
1268,Georgia Farm Bureau,OPERATIONAL,"3793 Georgia 17, Eastanollee",34.551457899999996,-83.28228949999998
1269,Loorlion Phailoth,OPERATIONAL,"103 Midway Crossing # A, Demorest",34.546444,-83.55097599999998
1270,SunTrust,OPERATIONAL,"1439 Sandifer Boulevard, Seneca",34.6914455,-82.9873963
1271,"Southern States Insurance, Inc. of Toccoa",OPERATIONAL,"1494 Rosedale Street, Toccoa",34.579725700000004,-83.31558609999998
1272,Jon Massey - State Farm Insurance Agent,OPERATIONAL,"1955 Homer Road, Commerce",34.23247419999999,-83.4532189
1273,Jack Bradley Agency Inc,OPERATIONAL,"138 Market Corners Dr, Cornelia",34.53626169999999,-83.53829329999998
1274,North Georgia Insurance Center,OPERATIONAL,"1490 South Broad Street, Commerce",34.2010676,-83.45444509999999
1275,Matt Mixon - State Farm Insurance Agent,OPERATIONAL,"854 Washington Street #100, Clarkesville",34.608610299999995,-83.52151169999998
1276,Vankeith Insurance Inc,OPERATIONAL,"30037 Highway 441 S, Commerce",34.2704554,-83.4659598
1277,Allstate,OPERATIONAL,United States,34.5806885,-83.33337490000001
1278,Affordable Insurance,OPERATIONAL,"837 East Currahee Street, Toccoa",34.5766419,-83.31584009999999
1279,Kenneth Rhodes and Associates Inc: Nationwide Insurance,OPERATIONAL,"60 Bells Plaza Drive #102, Toccoa",34.56348699999999,-83.29105390000001
1280,"Hyman Brown Insurance Agency, Inc.",OPERATIONAL,"11 State Street, Commerce",34.2039691,-83.45757859999998
1281,State Farm Insurance,OPERATIONAL,"2257 North Broad Street, Commerce",34.206767299999996,-83.46544499999999
1282,Joe Gaddis - State Farm Insurance Agent,OPERATIONAL,"Courthouse Sq, Trenton",34.87195579999999,-85.5098593
1283,Emergency Coverage Corporation,OPERATIONAL,"1200 Memorial Drive, Dalton",34.78983,-84.98469349999998
1284,Check Into Cash Title Pawn,OPERATIONAL,"11109-11111, Commerce Street, Summerville",34.493112599999996,-85.337705
1285,Pat Dunne Jr - State Farm Insurance Agent,OPERATIONAL,"312 Grand Avenue Southwest, Fort Payne",34.4395576,-85.72554759999998
1286,Pam Roehl - State Farm Insurance Agent,OPERATIONAL,"10513 Commerce Street, Summerville",34.48655400000001,-85.3444817
1287,Billy Kemp: Allstate Insurance,OPERATIONAL,"2612B Gault Avenue North, Fort Payne",34.467498,-85.69937999999998
1288,O'Bryant & Associates Agency,OPERATIONAL,"201 Culberson Avenue, LaFayette",34.706985499999995,-85.28298149999998
1289,Legacy Branch Group,OPERATIONAL,"12426 U.S. 27, Summerville",34.50869829999999,-85.32389979999998
1290,Flegal Insurance Inc,OPERATIONAL,"23 Georgia Avenue, Summerville",34.478812700000006,-85.3482609
1291,Guffin & Eleam Insurance Inc,OPERATIONAL,"21 Georgia Avenue, Summerville",34.47885219999999,-85.3481463
1292,Farmers Insurance - Barry Adams,OPERATIONAL,"111 3rd Street Southeast, Fort Payne",34.43912329999999,-85.7233761
1293,Solutions To Medicare,OPERATIONAL,"102 East Patton Street, LaFayette",34.7042651,-85.28174510000002
1294,Brown Insurance Agency LLC,OPERATIONAL,"30441 Alabama 71, Bryant",34.859652200000006,-85.61142079999998
1295,Cindy R Eicholtz - Aflac Insurance Agent,OPERATIONAL,"321 East Broadacre Road Northeast, Dalton",34.861258,-84.93274699999998
1296,Wade Dyar - State Farm Insurance Agent,OPERATIONAL,"1720 Gunbarrel Road # 304, Chattanooga",35.02135579999999,-85.1591569
1297,Elite Title Co LLC,OPERATIONAL,"2561 Battlefield Parkway, Fort Oglethorpe",34.94396669999999,-85.222573
1298,Greg Kirk - State Farm Insurance Agent,OPERATIONAL,"716 South Thornton Avenue, Dalton",34.7618185,-84.97194379999998
1299,Advanced Insurance Strategies,OPERATIONAL,"300 West Emery Street STE 205, Dalton",34.7666032,-84.97033520000001
1300,Birchett Insurance Agency,OPERATIONAL,"1315 Cleveland Highway, Dalton",34.79798529999999,-84.9626333
1301,Velox® Insurance,OPERATIONAL,"711 South Wall Street #4, Calhoun",34.488422,-84.946854
1302,Eli Harden - State Farm Insurance Agent,OPERATIONAL,"125 South Main Street Ste B, LaFayette",34.7041451,-85.28191079999998
1303,Advance Insurance of Dalton,OPERATIONAL,"202 Fort Hill Circle, Dalton",34.7721477,-84.9650374
1304,Grooms Insurance,OPERATIONAL,"215 North Piedmont Street A, Calhoun",34.504007,-84.94999200000002
1305,Brandon Combs - State Farm Insurance Agent,OPERATIONAL,"236 North Hamilton Street Unit 1, Dalton",34.77335610000001,-84.96759190000002
1306,Cotton States Insurance,OPERATIONAL,"1012 South Wall Street, Calhoun",34.4832175,-84.9402502
1307,"Haggard Insurance Agency, Inc",OPERATIONAL,"1012 South Wall Street C, Calhoun",34.483218,-84.94024999999998
1308,K.C. Willey - State Farm Insurance Agent,OPERATIONAL,"1904 Shields Road, Dalton",34.7562381,-84.9931788
1309,Allstate Insurance: Hines Michael,OPERATIONAL,"310 Paper Trail Way # 105, Canton",34.193971600000005,-84.4464313
1310,Allstate Insurance: Chris Kemp,OPERATIONAL,"144 West Church Street, Jasper",34.4671055,-84.43231479999999
1311,Candra Warren - State Farm Insurance Agent,OPERATIONAL,"127 South Main Street, Ellijay",34.6932494,-84.48361379999999
1312,Smart Cash,OPERATIONAL,"368 Craig Street #102, East Ellijay",34.6817795,-84.47456269999998
1313,Hawkins Lequida,OPERATIONAL,"6 Sailors Drive, Ellijay",34.6908033,-84.4779241
1314,Tommy Adams - State Farm Insurance Agent,OPERATIONAL,"310 Paper Trail Way #110, Canton",34.193971600000005,-84.4464313
1315,Tiffany Haggard - COUNTRY Financial representative,OPERATIONAL,"938 West Church Street Ste 102, Big Canoe",34.466247100000004,-84.4457781
1316,Grizzle Insurance Agency Inc.,OPERATIONAL,"143 Glyness Street, Jasper",34.471702,-84.449339
1317,Alfa Insurance - Nunn Agency,OPERATIONAL,"583 Highland Crossing #240, Ellijay",34.6638501,-84.4875349
1318,"Nationwide Insurance: Watson Insurance Group, LLC",OPERATIONAL,"267 Cleveland Street, Blairsville",34.8724923,-83.9559577
1319,The Hensley Thompson Group,OPERATIONAL,"3990 Appalachian Highway, Blue Ridge",34.8713463,-84.3244572
1320,"Southern States Insurance, Inc. of East Ellijay",OPERATIONAL,"489 Highland Crossing #206, East Ellijay",34.6626915,-84.48799559999998
1321,Alfa Insurance - Bill Lawrence Agency,OPERATIONAL,"744 Noah Drive Ste 104, Jasper",34.47009819999999,-84.45863279999998
1322,Bill Parsons Insurance Agency,OPERATIONAL,"2736 Salem Church Road, Jasper",34.4388756,-84.4671295
1323,Donna Minnich - State Farm Insurance Agent,OPERATIONAL,"3043 Morrison Moore Parkway East, Dahlonega",34.567589500000004,-83.9684111
1324,National Title Pawn,OPERATIONAL,"923 Industrial Boulevard, Ellijay",34.685505299999996,-84.47891010000002
1325,Grizzle Insurance Inc: Spellins Jean Ann,OPERATIONAL,"143 Glyness Street, Jasper",34.471702,-84.449339
1326,Allen Insurance Group,OPERATIONAL,"6810 Dahlonega Highway, Cumming",34.3348087,-84.1143824
1327,SunTrust,OPERATIONAL,"3640 Thompson Bridge Road, Gainesville",34.373370200000004,-83.87125700000001
1328,Dawson Insurance,OPERATIONAL,"6104 Highway 53, Dawsonville",34.36732620000001,-84.04135099999998
1329,Georgia Farm Bureau,OPERATIONAL,"117 Memorial Drive, Dahlonega",34.533688500000004,-83.9781052
1330,Alfa Insurance,OPERATIONAL,United States,34.8791878,-83.96055030000001
1331,Jeff Davis - State Farm Insurance Agent,OPERATIONAL,"211 Cleveland Street b, Blairsville",34.8731704,-83.9561423
1332,Ballinger Ann,OPERATIONAL,"103 Midway Crossing # A, Demorest",34.5465381,-83.55117340000001
1333,CYA Agency Inc,OPERATIONAL,"7913 Pea Ridge Road, Lula",34.4575724,-83.6746328
1334,John Essigman Wealth Advisors LLC,OPERATIONAL,"141 North Main Street, Cleveland",34.598769,-83.7634365
1335,Ash Welborn Insurance,OPERATIONAL,"103 Midway Crossing Suite A, Cornelia",34.5446873,-83.54689379999998
1336,Georgia Farm Bureau,OPERATIONAL,"1552 Highway 441 N, Clayton",34.8992394,-83.3917491
1337,Allstate Insurance Agency,OPERATIONAL,"186 Cornelia Crossing, Cornelia",34.509766,-83.54459720000001
1338,Cotton States Insurance,OPERATIONAL,"1286 Washington Street, Clarkesville",34.61396429999999,-83.52447109999999
1339,Parks Carolyn,OPERATIONAL,Clayton,34.8781479,-83.4009933
1340,AFG CLAIMS SERVICE,OPERATIONAL,"2288 Gunbarrel Road, Chattanooga",35.038886299999994,-85.14909449999998
1341,Street Parodies,OPERATIONAL,"633 Chestnut Street, Chattanooga",35.048509300000006,-85.31208690000001
1342,Phil Downey: Allstate Insurance,OPERATIONAL,"7047 Lee Highway Ste 202, Chattanooga",35.04721,-85.159741
1343,Stricker Insurance,OPERATIONAL,"7030 Lee Highway, Chattanooga",35.046101799999995,-85.159724
1344,Shared Health,OPERATIONAL,"1 Cameron Hill Circle, Chattanooga",35.05382,-85.3175689
1345,Jones Martha,OPERATIONAL,"2 Union Sq # 400, Chattanooga",35.0452821,-85.31139820000001
1346,"Brown & Brown of Tennessee, Inc.",OPERATIONAL,"633 Chestnut Street # 820, Chattanooga",35.048194,-85.30999399999999
1347,J. Smith Lanier & Company,OPERATIONAL,"Liberty Tower, 605 Chestnut Street #500, Chattanooga",35.04936029999999,-85.3119787
1348,BCBST - BlueCross BlueShield of Tennessee,OPERATIONAL,"1 Cameron Circle, Chattanooga",35.05320160000001,-85.31805240000001
1349,Allstar Insurance,OPERATIONAL,"5803 Lee Highway # 104, Chattanooga",35.021053,-85.20134519999998
1350,Farm Bureau Insurance,OPERATIONAL,"201 Oak Avenue, Jasper",35.075628200000004,-85.6269655
1351,Title Guaranty & Trust Co,OPERATIONAL,"7155 Lee Highway # 500, Chattanooga",35.0498203,-85.1555723
1352,Nationwide Insurance: Mark Massingill,OPERATIONAL,"821 Broad Street, Chattanooga",35.0463734,-85.31123869999998
1353,Cigna,OPERATIONAL,"9 Maple Lane, Fort Oglethorpe",34.94545170000001,-85.23903229999999
1354,First Choice Title,OPERATIONAL,"5572 Little Debbie Parkway #122, Ooltewah",35.0818595,-85.06642149999998
1355,Farmers Insurance Group,OPERATIONAL,"7030 Lee Highway, Chattanooga",35.046101799999995,-85.159724
1356,Nationwide Insurance: Donny R. Garner,OPERATIONAL,"4878 South Terrace, Chattanooga",35.0052822,-85.22993129999998
1357,M Sue Swanner: Allstate Insurance,OPERATIONAL,"2976 Highway 76 Ste E, Chatsworth",34.78230249999999,-84.8260023
1358,Leonard Insurance Inc,OPERATIONAL,"123 Murray Street, Chatsworth",34.82408749999999,-84.75689820000002
1359,Nationwide Insurance: Lester G Jenkins,OPERATIONAL,"322 North 3rd Avenue, Chatsworth",34.7698802,-84.7693561
1360,Chris Wang - State Farm Insurance Agent,OPERATIONAL,"772 Maddox Drive STE 106, East Ellijay",34.67836980000001,-84.48264739999998
1361,Brandon Adams - Aflac Insurance Agent,OPERATIONAL,"4706 Loftwood Drive, Cohutta",34.919625599999996,-84.9633242
1362,Georgia Farm Bureau,OPERATIONAL,"10856 Lakewood Highway, Morganton",34.8869634,-84.26210619999998
1363,National Title Pawn,OPERATIONAL,"3835 Appalachian Highway, Blue Ridge",34.871837,-84.327804
1364,Appalachian Insurance Services,OPERATIONAL,"161 Ocoee Street, Copperhill",34.98927,-84.37226199999998
1365,Appalachian Insurance Services,OPERATIONAL,"3441 East 1st Street, Blue Ridge",34.8675804,-84.32155970000001
1366,Gilmer County Farm Bureau,OPERATIONAL,Ellijay,34.6948076,-84.4821498
1367,BB&T Insurance Services,OPERATIONAL,"2800 Scenic Drive, Blue Ridge",34.8726501,-84.3275395
1368,Alfa Insurance,OPERATIONAL,"10081 Blue Ridge Drive, Blue Ridge",34.87504570000001,-84.32178569999998
1369,Farmers Insurance - Donald Curtis,OPERATIONAL,"4195 East 1st Street, Blue Ridge",34.873915999999994,-84.3102954
1370,Appalachian Title,OPERATIONAL,"4805 Old Highway 76, Blue Ridge",34.872974600000006,-84.3018282
1371,Charlie Edmondson - State Farm Insurance Agent,OPERATIONAL,"154 Orvin Lance Drive, Blue Ridge",34.8751792,-84.2999715
1372,BB&T Insurance Services,OPERATIONAL,"1911 U.S. 64, Murphy",35.06960759999999,-84.05634570000001
1373,Stephanie Nuckolls - Aflac Insurance Agent,OPERATIONAL,"284 Keswick Drive, Chatsworth",34.79059829999999,-84.8140997
1374,Anne Rose Insurance Agency Inc.,OPERATIONAL,"620 Hill Street, Murphy",35.09765170000001,-84.0217897
1375,Allstate,OPERATIONAL,Murphy,35.05678220000001,-84.065123
1376,Esquire Insurance,OPERATIONAL,"1376 Georgia 515 E, Blairsville",34.8875975,-83.93943940000001
1377,Cotton States Insurance,OPERATIONAL,"357 Murphy Highway, Blairsville",34.880718,-83.9815584
1378,"Moore Insurance Services, Inc.",OPERATIONAL,"458 HWY 515 East, Suite B, Blairsville",34.880360100000004,-83.95295089999998
1379,Susan De Vries - State Farm Insurance Agent,OPERATIONAL,"321 North Main Street, Hiawassee",34.95204409999999,-83.75917249999998
1380,Barrett and Associates Insurance,OPERATIONAL,"333 Big Sky Drive, Hiawassee",34.9538854,-83.7570346
1381,"Moore Insurance Services, Inc.",OPERATIONAL,"150 South Main Street Unit C, Hiawassee",34.945540799999996,-83.75268940000001
1382,Country Financial,OPERATIONAL,"1323 Murphy Highway #4, Blairsville",34.881249,-83.9832665
1383,Farmers Co: Blairsville,OPERATIONAL,"208 Earnest Street, Blairsville",34.874033000000004,-83.962401
1384,BB&T Insurance Services,OPERATIONAL,"114 Ocoee Street, Copperhill",34.98905879999999,-84.37135620000001
1385,Chapman Insurance,OPERATIONAL,"144 Stamp Mill Drive, Dahlonega",34.497295,-83.959133
1386,Burch Insurance div. of Farley Insurance,OPERATIONAL,"232 Chatuge Way, Hiawassee",34.9433492,-83.75219270000001
1387,Allstate,OPERATIONAL,"157 U.S. 64, Hayesville",35.0341565,-83.82304289999998
1388,"Moore Insurance Services, Inc.",OPERATIONAL,"157 U.S. 64, Hayesville",35.0341557,-83.8230425
1389,Kim Farner Insurance Agency,OPERATIONAL,"375 North Main Street, Hiawassee",34.95337419999999,-83.75927340000001
1390,Health Life Retirement Plans,OPERATIONAL,"47 Burch Cove Road, Hayesville",35.019576,-83.685229
1391,Farmers Insurance - Jeremy Hogsed,OPERATIONAL,"16 West Bell Street, Hiawassee",34.9481364,-83.7575954
1392,Jacky Jones Insurance LLC: Allstate Insurance,OPERATIONAL,"2742 Highway 129 S, Cleveland",34.558387200000006,-83.7628593
1393,"Southern States Insurance, Inc. of Clayton - Dallas Taylor",OPERATIONAL,"151 North Main Street, Clayton",34.8804649,-83.40110729999998
1394,Aflac,OPERATIONAL,"93 Church Street, Franklin",35.1823474,-83.381619
1395,Life Insurance for Life: Peter Goldfine,OPERATIONAL,"957 Franklin Street #100, Dillard",34.97359779999999,-83.3840997
1396,Kilby Brian,OPERATIONAL,"1552 U.S. 441, Clayton",34.8990114,-83.39183380000001
1397,"A.W. Adams Insurance, LLC",OPERATIONAL,"30 Commerce Street, Clayton",34.8776126,-83.39878089999998
1398,Allstate,OPERATIONAL,"30 Commerce Street, Clayton",34.87761089999999,-83.398783
1399,Bynum Insurance Agency,OPERATIONAL,"151 Hiawassee Street, Clayton",34.879789,-83.40350610000002
1400,Norton Mountain Insurance,OPERATIONAL,"855 Washington Street, Clarkesville",34.6086747,-83.52245009999999
1401,Advantage Insurers Inc,OPERATIONAL,"111 West Kytle Street, Cleveland",34.5965532,-83.7653074
