,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
4173,Walt Gordon - State Farm Insurance Agent,OPERATIONAL,"127 South Main Street, Fitzgerald",31.71370989999999,-83.2546525
4174,Taylor Towson & Braddy Insurance,OPERATIONAL,"409 South Grant Street, Fitzgerald",31.710649,-83.253246
4175,Southern Marketing,OPERATIONAL,"502 South Main Street, Fitzgerald",31.7100621,-83.25399879999999
4176,Derek Hutcheson - State Farm Insurance Agent,OPERATIONAL,"401 Main Street, Eastman",32.1959994,-83.174382
4177,Global-Net Insurance,OPERATIONAL,"5305 Anson Avenue, Eastman",32.2000259,-83.1762139
4178,Allstate Personal Financial Representative: Douglas Perkins,OPERATIONAL,"462 Old Prison Camp Road, McRae-Helena",31.9774549,-82.92671109999999
4179,The Jill Johnson Agency,OPERATIONAL,"1500 College Street, Eastman",32.1801659,-83.1659171
4180,State Farm Insurance,OPERATIONAL,"21 South 2nd Avenue, McRae-Helena",32.067415,-82.8994791
4181,New York Life,OPERATIONAL,"1149 West Roanoke Drive, Fitzgerald",31.706129,-83.28857099999999
4182,Charles Robinson Insurance,OPERATIONAL,"5221 4th Avenue, Eastman",32.1984766,-83.1752944
4183,Stamps-Walker Agency Inc,OPERATIONAL,"34 West Oak Street, McRae-Helena",32.0681953,-82.9006217
4184,Harrell Insurance,OPERATIONAL,"112 West Oak Street, McRae-Helena",32.0681104,-82.8979763
4185,Cowan Insurance,OPERATIONAL,"107 South Main Street, Fitzgerald",31.7144024,-83.25471560000001
4186,Daniel Cowan - COUNTRY Financial representative,OPERATIONAL,"107 South Main Street, Fitzgerald",31.7144141,-83.2547197
4187,Georgia Farm Bureau,OPERATIONAL,"193 East Oak Street, McRae-Helena",32.0619554,-82.88250219999999
4188,Farmers Insurance - Alecia McKinley,OPERATIONAL,"106 7th Avenue East, Pitts",31.9445605,-83.53981189999999
4189,Griffin Agency,OPERATIONAL,"116 West Central Avenue, Fitzgerald",31.7145271,-83.2552605
4208,Embry Harrell H,OPERATIONAL,"116 West Oak Street, McRae-Helena",32.0696132,-82.9073444
4227,Rutherford Insurance,OPERATIONAL,"401 North Grant Street, Fitzgerald",31.7186101,-83.25274999999999
4228,State Farm Insurance,OPERATIONAL,"21 South 2nd Avenue, McRae-Helena",32.067415,-82.8994791
4229,Allstate Personal Financial Representative: Douglas Perkins,OPERATIONAL,"462 Old Prison Camp Road, McRae-Helena",31.9774549,-82.92671109999999
4230,Harrell Insurance,OPERATIONAL,"112 West Oak Street, McRae-Helena",32.0681104,-82.8979763
4231,Stamps-Walker Agency Inc,OPERATIONAL,"34 West Oak Street, McRae-Helena",32.0681953,-82.9006217
4232,Allstate Insurance Agency,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.86216289999999,-82.6032568
4233,Georgia Farm Bureau,OPERATIONAL,"193 East Oak Street, McRae-Helena",32.0619554,-82.88250219999999
4234,David Johnson,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.8620827,-82.6032207
4235,Cotton States Insurance,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601433,-82.6043684
4236,Cain Agency Inc.,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601524,-82.6043597
4237,Daniel Ellis - State Farm Insurance Agent,OPERATIONAL,"37 West Jefferson Street, Hazlehurst",31.8624623,-82.606293
4238,Mc Lendon-Reynolds Insurance,OPERATIONAL,"15 Southwest Railroad Street, Hazlehurst",31.8672924,-82.5988465
4239,The Jill Johnson Agency,OPERATIONAL,"1500 College Street, Eastman",32.1801659,-83.1659171
4240,Derek Hutcheson - State Farm Insurance Agent,OPERATIONAL,"401 Main Street, Eastman",32.1959994,-83.174382
4241,Global-Net Insurance,OPERATIONAL,"5305 Anson Avenue, Eastman",32.2000259,-83.1762139
4242,Charles Robinson Insurance,OPERATIONAL,"5221 4th Avenue, Eastman",32.1984766,-83.1752944
4243,Nationwide Insurance: Steve Allen Martin,OPERATIONAL,"207 South Grant Street, Fitzgerald",31.7132719,-83.2530731
4244,Walt Gordon - State Farm Insurance Agent,OPERATIONAL,"127 South Main Street, Fitzgerald",31.71370989999999,-83.2546525
4245,Taylor Towson & Braddy Insurance,OPERATIONAL,"409 South Grant Street, Fitzgerald",31.710649,-83.253246
4246,Griffin Insurance,OPERATIONAL,"506 West Ward Street, Douglas",31.5089011,-82.85629569999999
4265,Embry Harrell H,OPERATIONAL,"116 West Oak Street, McRae-Helena",32.0696132,-82.9073444
4284,Georgia Farm Bureau,OPERATIONAL,"1782 Martin Luther King Junior Avenue, Baxley",31.7790058,-82.34311199999999
4285,"James M. Swain & Associates, Inc.",OPERATIONAL,"11 Harley Street, Baxley",31.7850823,-82.3490449
4286,Allstate Insurance Agency,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.86216289999999,-82.6032568
4287,David Johnson,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.8620827,-82.6032207
4288,State Farm Insurance,OPERATIONAL,"21 South 2nd Avenue, McRae-Helena",32.067415,-82.8994791
4289,Cotton States Insurance,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601433,-82.6043684
4290,Allstate Personal Financial Representative: Douglas Perkins,OPERATIONAL,"462 Old Prison Camp Road, McRae-Helena",31.9774549,-82.92671109999999
4291,Cain Agency Inc.,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601524,-82.6043597
4292,Vic Brantley - State Farm Insurance Agent,OPERATIONAL,"485 South Main Street, Baxley",31.7717421,-82.35082829999999
4293,Mt Vernon Insurance,OPERATIONAL,"303 West Spring Street, Mount Vernon",32.1782655,-82.5976299
4294,Harrell Insurance,OPERATIONAL,"112 West Oak Street, McRae-Helena",32.0681104,-82.8979763
4295,Stamps-Walker Agency Inc,OPERATIONAL,"34 West Oak Street, McRae-Helena",32.0681953,-82.9006217
4296,Mc Lendon-Reynolds Insurance,OPERATIONAL,"15 Southwest Railroad Street, Hazlehurst",31.8672924,-82.5988465
4297,Daniel Ellis - State Farm Insurance Agent,OPERATIONAL,"37 West Jefferson Street, Hazlehurst",31.8624623,-82.606293
4298,Georgia Farm Bureau,OPERATIONAL,"193 East Oak Street, McRae-Helena",32.0619554,-82.88250219999999
4299,Georgia Farm Bureau,OPERATIONAL,"255 South Railroad Avenue, Mount Vernon",32.17591410000001,-82.5953771
4300,Jon Wheeler - COUNTRY Financial representative,OPERATIONAL,"118 Azalea Road Ste 5, Baxley",31.78510669999999,-82.36261499999999
4301,Mike Manning - State Farm Insurance Agent,OPERATIONAL,"408 Jackson Street, Vidalia",32.2136635,-82.4133466
4302,"Kauger Insurance Group, Inc.",OPERATIONAL,"100 South Main Street, Baxley",31.7771203,-82.3492335
4303,Ashford Advisors,OPERATIONAL,"313 Maple Drive, Vidalia",32.2065803,-82.3915981
4322,Glenn Mixon Agency Inc,OPERATIONAL,"123 Meadows Street, Vidalia",32.2175588,-82.4119849
4341,Georgia Farm Bureau,OPERATIONAL,"1782 Martin Luther King Junior Avenue, Baxley",31.7790058,-82.34311199999999
4342,"James M. Swain & Associates, Inc.",OPERATIONAL,"11 Harley Street, Baxley",31.7850823,-82.3490449
4343,Vic Brantley - State Farm Insurance Agent,OPERATIONAL,"485 South Main Street, Baxley",31.7717421,-82.35082829999999
4344,Mike Manning - State Farm Insurance Agent,OPERATIONAL,"408 Jackson Street, Vidalia",32.2136635,-82.4133466
4345,Allstate Insurance Agency,OPERATIONAL,"108 North Main Street A, Reidsville",32.08756769999999,-82.1184572
4346,Nationwide Insurance: Dennis Banks Agency Inc.,OPERATIONAL,"312 Maple Drive, Vidalia",32.2062328,-82.39105169999999
4347,Allstate Insurance Agency,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.86216289999999,-82.6032568
4348,Montgomery Bank & Trust,OPERATIONAL,"1705 East 1st Street, Vidalia",32.2102569,-82.39059379999999
4349,Cash Express Title Pawn,OPERATIONAL,"1406 East 1st Street, Vidalia",32.2121033,-82.3951781
4350,Sowell Insurance Inc,OPERATIONAL,"208 College Street, Vidalia",32.22089,-82.4162465
4351,Bishop Durden Insurance Group,OPERATIONAL,"400 Jackson Street, Vidalia",32.214352,-82.4129873
4352,Rentz & Rentz Insurance,OPERATIONAL,"453 South Main Street, Baxley",31.7720339,-82.350717
4353,"Kauger Insurance Group, Inc.",OPERATIONAL,"100 South Main Street, Baxley",31.7771203,-82.3492335
4354,David Johnson,OPERATIONAL,"90 South Tallahassee Street, Hazlehurst",31.8620827,-82.6032207
4355,Jon Wheeler - COUNTRY Financial representative,OPERATIONAL,"118 Azalea Road Ste 5, Baxley",31.78510669999999,-82.36261499999999
4356,Cotton States Insurance,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601433,-82.6043684
4357,Kailey Dees - State Farm Insurance Agent,OPERATIONAL,"205 Rigsbee Drive, Vidalia",32.210732,-82.3951515
4358,Cain Agency Inc.,OPERATIONAL,"113 South Tallahassee Street, Hazlehurst",31.8601524,-82.6043597
4359,General Insurance,OPERATIONAL,"395 West Parker Street #8, Baxley",31.77999509999999,-82.35514890000002
4360,Elite Insurance Group,OPERATIONAL,"169 South Main Street, Reidsville",32.0850868,-82.11497489999999
4379,State Farm Insurance,OPERATIONAL,"21 South 2nd Avenue, McRae-Helena",32.067415,-82.8994791
4398,Georgia Farm Bureau,OPERATIONAL,"1782 Martin Luther King Junior Avenue, Baxley",31.7790058,-82.34311199999999
4399,"James M. Swain & Associates, Inc.",OPERATIONAL,"11 Harley Street, Baxley",31.7850823,-82.3490449
4400,Allstate Insurance Agency,OPERATIONAL,"108 North Main Street A, Reidsville",32.08756769999999,-82.1184572
4401,Vic Brantley - State Farm Insurance Agent,OPERATIONAL,"485 South Main Street, Baxley",31.7717421,-82.35082829999999
4402,Threlkeld Insurance Agency,OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486
4403,Parker Insurance,OPERATIONAL,"117 South Main Street, Reidsville",32.0862257,-82.1165334
4404,"Kauger Insurance Group, Inc.",OPERATIONAL,"100 South Main Street, Baxley",31.7771203,-82.3492335
4405,Rentz & Rentz Insurance,OPERATIONAL,"453 South Main Street, Baxley",31.7720339,-82.350717
4406,Elite Insurance Group,OPERATIONAL,"169 South Main Street, Reidsville",32.0850868,-82.11497489999999
4407,Jon Wheeler - COUNTRY Financial representative,OPERATIONAL,"118 Azalea Road Ste 5, Baxley",31.78510669999999,-82.36261499999999
4408,"W. Brian Threlkeld Associates, Incorproated",OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486
4409,General Insurance,OPERATIONAL,"395 West Parker Street #8, Baxley",31.77999509999999,-82.35514890000002
4410,Deloach Odell and Associates - New York Life,OPERATIONAL,"5 North Newton Street, Claxton",32.1619912,-81.90473440000001
4411,DeLoach Insurance Agency,OPERATIONAL,"13 West Main Street, Claxton",32.16145739999999,-81.9055518
4412,Beasley's Insurance Inc,OPERATIONAL,"327 North Duval Street # B, Claxton",32.1632884,-81.9039991
4413,Title Cash,OPERATIONAL,"338 East Parker Street, Baxley",31.7765177,-82.34330279999999
4414,Farmers Insurance - Lisa Pearce,OPERATIONAL,"395 West Parker Street #8, Baxley",31.7799711,-82.35499740000002
4415,Boatright Nancy L,OPERATIONAL,"453 South Main Street, Baxley",31.7711154,-82.35131349999999
4416,Caughey Hearn - State Farm Insurance Agent,OPERATIONAL,"7573 U.S. 280, Claxton",32.1605872,-81.92563299999999
4417,Newsome Teresa,OPERATIONAL,"104 East 1st Street, Vidalia",32.21739109999999,-82.4124755
4436,Daniel Ellis - State Farm Insurance Agent,OPERATIONAL,"37 West Jefferson Street, Hazlehurst",31.8624623,-82.606293
4455,Melissa Ray - State Farm Insurance Agent,OPERATIONAL,"119 Ryon Avenue, Hinesville",31.840569,-81.595619
4456,Central Insurance Agency,OPERATIONAL,"452 West General Screven Way # A, Hinesville",31.8520887,-81.6059143
4457,Martin Insurance,OPERATIONAL,"206 North Main Street, Hinesville",31.8492803,-81.595641
4458,Allstate Insurance Agency,OPERATIONAL,"108 North Main Street A, Reidsville",32.08756769999999,-82.1184572
4459,Joseph Grant - State Farm Insurance Agent,OPERATIONAL,"101 West Oglethorpe Highway, Hinesville",31.8476402,-81.5914315
4460,Tiffany Warnell - State Farm Insurance Agent,OPERATIONAL,"10 Stephens Street, Pembroke",32.13506489999999,-81.6237584
4461,Boyd Insurance Services,OPERATIONAL,"324 North Main Street STE A, Hinesville",31.8523525,-81.5947972
4462,Threlkeld Insurance Agency,OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486
4463,Georgia Farm Bureau,OPERATIONAL,"562 Elma G Miles Parkway, Hinesville",31.835983,-81.607333
4464,Deloach Odell and Associates - New York Life,OPERATIONAL,"5 North Newton Street, Claxton",32.1619912,-81.90473440000001
4465,DeLoach Insurance Agency,OPERATIONAL,"13 West Main Street, Claxton",32.16145739999999,-81.9055518
4466,State Farm Insurance,OPERATIONAL,"10 Stephens Street, Pembroke",32.1350473,-81.6237536
4467,Beasley's Insurance Inc,OPERATIONAL,"327 North Duval Street # B, Claxton",32.1632884,-81.9039991
4468,Parker Insurance,OPERATIONAL,"117 South Main Street, Reidsville",32.0862257,-82.1165334
4469,"W. Brian Threlkeld Associates, Incorproated",OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486
4470,Georgia Farm Bureau,OPERATIONAL,"908 West Main Street, Claxton",32.1601928,-81.9219833
4471,Caughey Hearn - State Farm Insurance Agent,OPERATIONAL,"7573 U.S. 280, Claxton",32.1605872,-81.92563299999999
4472,Auto Direct General,OPERATIONAL,"456 West General Screven Way, Hinesville",31.85281,-81.60586110000001
4473,Elite Insurance Group,OPERATIONAL,"169 South Main Street, Reidsville",32.0850868,-82.11497489999999
4474,"James M. Swain & Associates, Inc.",OPERATIONAL,"11 Harley Street, Baxley",31.7850823,-82.3490449
4493,Military Service Representing,OPERATIONAL,"102 South Gause Street # B, Hinesville",31.8490629,-81.60082589999999
4512,Victor P Schutz Iii - Aflac Insurance Agent,OPERATIONAL,"130 Canal Street #602, Pooler",32.1310107,-81.2548247
4513,Bill Richard - State Farm Insurance Agent,OPERATIONAL,"20 East West Montgomery Cross Road, Savannah",31.999038,-81.1233749
4514,GEICO Insurance Agent,OPERATIONAL,"7601 Waters Avenue Suite M, Savannah",32.0032647,-81.1025295
4515,Padgett Insurance Agency,OPERATIONAL,"11258 Ford Avenue #10, Richmond Hill",31.93331009999999,-81.3002008
4516,Mark Eller - COUNTRY Financial representative,OPERATIONAL,"10500 Abercorn Street Ste E, J, Savannah",31.9855765,-81.1313969
4517,William Olmstead - Health Insurance Services,OPERATIONAL,"7505 Waters Avenue, Savannah",32.0046042,-81.10233079999999
4518,Gary G Oetgen Insurance,OPERATIONAL,"7505 Waters Avenue # C1, Savannah",32.004365,-81.1028417
4519,SunTrust,OPERATIONAL,"215 Main Street, Garden City",32.1082345,-81.1474922
4520,SunTrust,OPERATIONAL,"2505 Abercorn Street, Savannah",32.0530375,-81.0997733
4521,Melissa Ray - State Farm Insurance Agent,OPERATIONAL,"119 Ryon Avenue, Hinesville",31.840569,-81.595619
4522,Central Insurance Agency,OPERATIONAL,"452 West General Screven Way # A, Hinesville",31.8520887,-81.6059143
4523,Martin Insurance,OPERATIONAL,"206 North Main Street, Hinesville",31.8492803,-81.595641
4524,Tiffany Warnell - State Farm Insurance Agent,OPERATIONAL,"10 Stephens Street, Pembroke",32.13506489999999,-81.6237584
4525,Joseph Grant - State Farm Insurance Agent,OPERATIONAL,"101 West Oglethorpe Highway, Hinesville",31.8476402,-81.5914315
4526,Richmond Hill Insurance Agency,OPERATIONAL,"2409 U.S. 17 b, Richmond Hill",31.9484043,-81.3127446
4527,Boyd Insurance Services,OPERATIONAL,"324 North Main Street STE A, Hinesville",31.8523525,-81.5947972
4528,Barker & Associates Insurance,OPERATIONAL,"31 Constitution Way b, Richmond Hill",31.9403791,-81.3057819
4529,Bill Lucas Insurance,OPERATIONAL,"2591 U.S. 17 #300, Richmond Hill",31.9462458,-81.313971
4530,Georgia Farm Bureau,OPERATIONAL,"562 Elma G Miles Parkway, Hinesville",31.835983,-81.607333
4531,Senior Benefit SE,OPERATIONAL,"177 Zeigler Road, Bloomingdale",32.1473245,-81.336568
4550,Sam Sharpe - State Farm Insurance Agent,OPERATIONAL,"114 Canal Street Suite 103, Pooler",32.1332696,-81.2530879
4569,Bill Richard - State Farm Insurance Agent,OPERATIONAL,"20 East West Montgomery Cross Road, Savannah",31.999038,-81.1233749
4570,Victor P Schutz Iii - Aflac Insurance Agent,OPERATIONAL,"130 Canal Street #602, Pooler",32.1310107,-81.2548247
4571,GEICO Insurance Agent,OPERATIONAL,"7601 Waters Avenue Suite M, Savannah",32.0032647,-81.1025295
4572,Imerys,OPERATIONAL,"51 Johnny Mercer Boulevard # A4, Savannah",32.0355084,-81.010932
4573,William Olmstead - Health Insurance Services,OPERATIONAL,"7505 Waters Avenue, Savannah",32.0046042,-81.10233079999999
4574,Gary G Oetgen Insurance,OPERATIONAL,"7505 Waters Avenue # C1, Savannah",32.004365,-81.1028417
4575,SunTrust,OPERATIONAL,"2505 Abercorn Street, Savannah",32.0530375,-81.0997733
4576,Mark Eller - COUNTRY Financial representative,OPERATIONAL,"10500 Abercorn Street Ste E, J, Savannah",31.9855765,-81.1313969
4577,SunTrust,OPERATIONAL,"33 Bull Street, Savannah",32.0792598,-81.0919976
4578,Willis Personal Lines Inc: Stuart Mary,OPERATIONAL,"7 East Congress Street, Savannah",32.0794701,-81.09142729999999
4579,SunTrust,OPERATIONAL,"215 Main Street, Garden City",32.1082345,-81.1474922
4580,Padgett Insurance Agency,OPERATIONAL,"11258 Ford Avenue #10, Richmond Hill",31.93331009999999,-81.3002008
4581,Nationwide Insurance: Kingery & Company,OPERATIONAL,"315 Commercial Drive Ste A3, Savannah",32.0043578,-81.10822399999999
4582,Marianne L. Fischer: Allstate Insurance,OPERATIONAL,"2250 East Victory Drive Ste 101, Savannah",32.0378931,-81.05810819999999
4583,Love Insurance,OPERATIONAL,"10500 Abercorn Street, Savannah",31.9857159,-81.1316089
4584,CFS Insurance,OPERATIONAL,"100 Blue Heron Drive, Savannah",32.0300474,-80.96565
4585,SunTrust,OPERATIONAL,"324 Johnny Mercer Boulevard, Savannah",32.0146852,-80.9816891
4586,Lynn Walker - State Farm Insurance Agent,OPERATIONAL,"6710 Johnny Mercer Boulevard, Savannah",32.0195027,-80.9750241
4587,First Choice Insurance,OPERATIONAL,"310 East Montgomery Cross Road, Savannah",31.9964321,-81.11321439999999
4588,Bill Lucas Insurance,OPERATIONAL,"2591 U.S. 17 #300, Richmond Hill",31.9462458,-81.313971
4607,Select Risk Management LLC,OPERATIONAL,"190 Oxford Drive, Richmond Hill",31.8931966,-81.2615829
4626,Bill Richard - State Farm Insurance Agent,OPERATIONAL,"20 East West Montgomery Cross Road, Savannah",31.999038,-81.1233749
4627,Victor P Schutz Iii - Aflac Insurance Agent,OPERATIONAL,"130 Canal Street #602, Pooler",32.1310107,-81.2548247
4628,GEICO Insurance Agent,OPERATIONAL,"7601 Waters Avenue Suite M, Savannah",32.0032647,-81.1025295
4629,Imerys,OPERATIONAL,"51 Johnny Mercer Boulevard # A4, Savannah",32.0355084,-81.010932
4630,William Olmstead - Health Insurance Services,OPERATIONAL,"7505 Waters Avenue, Savannah",32.0046042,-81.10233079999999
4631,Gary G Oetgen Insurance,OPERATIONAL,"7505 Waters Avenue # C1, Savannah",32.004365,-81.1028417
4632,SunTrust,OPERATIONAL,"2505 Abercorn Street, Savannah",32.0530375,-81.0997733
4633,Mark Eller - COUNTRY Financial representative,OPERATIONAL,"10500 Abercorn Street Ste E, J, Savannah",31.9855765,-81.1313969
4634,SunTrust,OPERATIONAL,"33 Bull Street, Savannah",32.0792598,-81.0919976
4635,Willis Personal Lines Inc: Stuart Mary,OPERATIONAL,"7 East Congress Street, Savannah",32.0794701,-81.09142729999999
4636,SunTrust,OPERATIONAL,"215 Main Street, Garden City",32.1082345,-81.1474922
4637,Padgett Insurance Agency,OPERATIONAL,"11258 Ford Avenue #10, Richmond Hill",31.93331009999999,-81.3002008
4638,Colonial South Insurance,OPERATIONAL,"15 Hospital Center Commons, Hilton Head Island",32.2227897,-80.7136886
4639,P C & L Agency Inc,OPERATIONAL,"12 Lafayette Place, Hilton Head Island",32.21351800000001,-80.7218211
4640,Nationwide Insurance: Kingery & Company,OPERATIONAL,"315 Commercial Drive Ste A3, Savannah",32.0043578,-81.10822399999999
