,Unnamed: 0,agency_name,agency_status,agency_address,agency_latitude,agency_longitude,latlng,city,state,county
428,428,Threlkeld Insurance Agency,OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486,"31.9300004,-81.9318486",Glennville,Georgia,Tattnall County
429,429,Elite Agency,OPERATIONAL,"232 Beach Road, Baxley",31.7768652,-82.3616138,"31.7768652,-82.36161379999999",Baxley,Georgia,Appling County
430,430,Central Insurance Agency,OPERATIONAL,"452 West General Screven Way # A, Hinesville",31.8520887,-81.6059143,"31.8520887,-81.6059143",Hinesville,Georgia,Liberty County
431,431,Martin Insurance,OPERATIONAL,"206 North Main Street, Hinesville",31.8492803,-81.595641,"31.8492803,-81.595641",Hinesville,Georgia,Liberty County
432,432,Joseph Grant - State Farm Insurance Agent,OPERATIONAL,"101 West Oglethorpe Highway, Hinesville",31.8476402,-81.5914315,"31.8476402,-81.5914315",Hinesville,Georgia,Liberty County
433,433,Boyd Insurance Services,OPERATIONAL,"324 North Main Street STE A, Hinesville",31.8523525,-81.5947972,"31.8523525,-81.5947972",Hinesville,Georgia,Liberty County
434,434,Georgia Farm Bureau,OPERATIONAL,"562 Elma G Miles Parkway, Hinesville",31.835983,-81.607333,"31.835983,-81.607333",Hinesville,Georgia,Liberty County
435,435,DeLoach Insurance Agency,OPERATIONAL,"13 West Main Street, Claxton",32.1614574,-81.9055518,"32.16145739999999,-81.9055518",Claxton,Georgia,Evans County
436,436,Parker Insurance & Realty,OPERATIONAL,"265 South Macon Street, Jesup",31.6044843,-81.8859014,"31.6044843,-81.88590140000002",Jesup,Georgia,Wayne County
437,437,Brown Insurance,OPERATIONAL,"808 West Oglethorpe Highway, Hinesville",31.8221467,-81.5993175,"31.8221467,-81.5993175",Hinesville,Georgia,Liberty County
438,438,Auto Direct General,OPERATIONAL,"456 West General Screven Way, Hinesville",31.85281,-81.6058611,"31.85281,-81.60586110000001",Hinesville,Georgia,Liberty County
439,439,Richmond Hill Insurance Agency,OPERATIONAL,"2409 U.S. 17 b, Richmond Hill",31.9484043,-81.3127446,"31.9484043,-81.3127446",Richmond Hill,Georgia,Bryan County
440,440,Tiffany Warnell - State Farm Insurance Agent,OPERATIONAL,"10 Stephens Street, Pembroke",32.1350649,-81.6237584,"32.13506489999999,-81.6237584",Pembroke,Georgia,Bryan County
441,441,Axiom Insurance Agency,OPERATIONAL,"439 West General Screven Way, Hinesville",31.851426,-81.606425,"31.851426,-81.606425",Hinesville,Georgia,Liberty County
442,442,Bill Richard - State Farm Insurance Agent,OPERATIONAL,"20 East West Montgomery Cross Road, Savannah",31.999038,-81.1233749,"31.999038,-81.1233749",Savannah,Georgia,Chatham County
443,443,GEICO Insurance Agent,OPERATIONAL,"7601 Waters Avenue Suite M, Savannah",32.0032647,-81.1025295,"32.0032647,-81.1025295",Savannah,Georgia,Chatham County
444,444,Victor P Schutz Iii - Aflac Insurance Agent,OPERATIONAL,"130 Canal Street #602, Pooler",32.1310107,-81.2548247,"32.131010700000004,-81.2548247",Pooler,Georgia,Chatham County
445,445,William Olmstead - Health Insurance Services,OPERATIONAL,"7505 Waters Avenue, Savannah",32.0046042,-81.1023308,"32.0046042,-81.10233079999998",Savannah,Georgia,Chatham County
446,446,Gary G Oetgen Insurance,OPERATIONAL,"7505 Waters Avenue # C1, Savannah",32.004365,-81.1028417,"32.004365,-81.1028417",Savannah,Georgia,Chatham County
447,447,Mark Eller - COUNTRY Financial representative,OPERATIONAL,"10500 Abercorn Street Ste E, J, Savannah",31.9855765,-81.1313969,"31.9855765,-81.1313969",Savannah,Georgia,Chatham County
448,448,Imerys,OPERATIONAL,"51 Johnny Mercer Boulevard # A4, Savannah",32.0355084,-81.010932,"32.0355084,-81.010932",Savannah,Georgia,Chatham County
449,449,SunTrust,OPERATIONAL,"2505 Abercorn Street, Savannah",32.0530375,-81.0997733,"32.0530375,-81.0997733",Savannah,Georgia,Chatham County
450,450,SunTrust,OPERATIONAL,"33 Bull Street, Savannah",32.0792598,-81.0919976,"32.0792598,-81.09199759999998",Savannah,Georgia,Chatham County
451,451,Willis Personal Lines Inc: Stuart Mary,OPERATIONAL,"7 East Congress Street, Savannah",32.0794701,-81.0914273,"32.0794701,-81.09142729999998",Savannah,Georgia,Chatham County
452,452,Nationwide Insurance: Kingery & Company,OPERATIONAL,"315 Commercial Drive Ste A3, Savannah",32.0043578,-81.108224,"32.0043578,-81.10822399999998",Savannah,Georgia,Chatham County
453,453,Love Insurance,OPERATIONAL,"10500 Abercorn Street, Savannah",31.9857159,-81.1316089,"31.9857159,-81.1316089",Savannah,Georgia,Chatham County
454,454,SunTrust,OPERATIONAL,"215 Main Street, Garden City",32.1082345,-81.1474922,"32.108234499999995,-81.1474922",Garden City,Georgia,Chatham County
455,455,Marianne L. Fischer: Allstate Insurance,OPERATIONAL,"2250 East Victory Drive Ste 101, Savannah",32.0378931,-81.0581082,"32.037893100000005,-81.05810819999998",Savannah,Georgia,Chatham County
456,456,First Choice Insurance,OPERATIONAL,"310 East Montgomery Cross Road, Savannah",31.9964321,-81.1132144,"31.9964321,-81.11321439999998",Savannah,Georgia,Chatham County
457,457,SunTrust,OPERATIONAL,"326 Mall Boulevard, Savannah",32.0034473,-81.1122325,"32.0034473,-81.11223249999998",Savannah,Georgia,Chatham County
458,458,Remer Lane Insurance,OPERATIONAL,"8401 Waters Avenue, Savannah",31.995381,-81.105508,"31.995381,-81.105508",Savannah,Georgia,Chatham County
459,459,Woodmen of the World Insurance,OPERATIONAL,"1347 South Eufaula Avenue # D3, Eufaula",31.8753985,-85.1511135,"31.8753985,-85.1511135",Eufaula,Alabama,Barbour County
460,460,Quitman County Farm Bureau,OPERATIONAL,"140 Main Street, Georgetown",31.8869038,-85.1084846,"31.8869038,-85.1084846",Georgetown,Georgia,Quitman County
461,461,E W Parish Agency,OPERATIONAL,"339 Broad Street, Richland",32.0898842,-84.6660435,"32.0898842,-84.6660435",Richland,Georgia,Stewart County
462,462,Sterling Service Contract Buy Back Program,OPERATIONAL,"518 East Barbour Street, Eufaula",31.8918581,-85.1376861,"31.8918581,-85.1376861",Eufaula,Alabama,Barbour County
463,463,Guest & Associates Inc,OPERATIONAL,"343 Joe Buchanan Road, Plains",32.1344054,-84.3932902,"32.1344054,-84.3932902",Plains,Georgia,Sumter County
464,464,State Farm Insurance,OPERATIONAL,"138 South Lee Street, Americus",32.0708047,-84.2320023,"32.070804700000004,-84.23200229999998",Americus,Georgia,Sumter County
465,465,Hooks Simmons Insurance,OPERATIONAL,"412 West Lamar Street, Americus",32.0717826,-84.2373398,"32.0717826,-84.23733979999999",Americus,Georgia,Sumter County
466,466,Harris Bobby,OPERATIONAL,"427 South Lee Street, Americus",32.0658332,-84.2306941,"32.06583320000001,-84.2306941",Americus,Georgia,Sumter County
467,467,The Denham Agency,OPERATIONAL,"506 Tripp Street, Americus",32.0695043,-84.217467,"32.0695043,-84.217467",Americus,Georgia,Sumter County
468,468,William Bailey - State Farm Insurance Agent,OPERATIONAL,"108 West Lamar Street, Americus",32.0720165,-84.2329345,"32.0720165,-84.2329345",Americus,Georgia,Sumter County
469,469,Baldwin Agency,OPERATIONAL,"1617 East Lamar Street, Americus",32.0672486,-84.2059236,"32.067248600000006,-84.20592359999998",Americus,Georgia,Sumter County
470,470,Reid Mathis: Allstate Insurance,OPERATIONAL,"613 East Lamar Street Ste B, Americus",32.071212,-84.224784,"32.071212,-84.224784",Americus,Georgia,Sumter County
471,471,Georgia Farm Bureau,OPERATIONAL,"141 Georgia 27, Americus",32.0714779,-84.2024752,"32.0714779,-84.20247520000002",Americus,Georgia,Sumter County
472,472,"Merritt Insurance, Investments & Consulting",OPERATIONAL,"112 Ashley Court, Leesburg",31.6661614,-84.2648905,"31.6661614,-84.26489049999998",Leesburg,Georgia,Lee County
473,473,N Dellinger Agency LLC,OPERATIONAL,"100 3rd Street East, Leesburg",31.7338619,-84.1709559,"31.7338619,-84.1709559",Leesburg,Georgia,Lee County
474,474,Farmers Insurance - Mercedes Aldridge,OPERATIONAL,"108 Georgia 32 Ste C, Leesburg",31.72083,-84.1732818,"31.72083,-84.1732818",Leesburg,Georgia,Lee County
475,475,The Aldridge Agency,OPERATIONAL,"U.S. 19 Bypass, Leesburg",31.7203116,-84.1734266,"31.72031160000001,-84.1734266",Leesburg,Georgia,Lee County
476,476,Lawrence Brown Insurance Agency,OPERATIONAL,"2537 Lafayette Plaza Drive b, Albany",31.611943,-84.222247,"31.61194299999999,-84.222247",Albany,Georgia,Dougherty County
477,477,Alfa Insurance - Nate Gahman Agency,OPERATIONAL,"1533 U.S. Highway 19 South Ste B, Leesburg",31.6331005,-84.1751406,"31.6331005,-84.17514059999998",Leesburg,Georgia,Lee County
478,478,Akin-Insurance & Associates,OPERATIONAL,"702 16th Avenue East, Cordele",31.9634583,-83.7726014,"31.963458299999992,-83.77260140000001",Cordele,Georgia,Crisp County
479,479,Akin Insurance,OPERATIONAL,"101 Union Street, Vienna",32.0915162,-83.7961237,"32.09151620000001,-83.79612370000002",Vienna,Georgia,Dooly County
480,480,"Denham, Edwards & Foshee Insurance",OPERATIONAL,"1220 East 16th Avenue, Cordele",31.9616679,-83.7623658,"31.9616679,-83.7623658",Cordele,Georgia,Crisp County
481,481,Cape Insurance Services,OPERATIONAL,"1329 East Union Street, Vienna",32.0871938,-83.7701921,"32.0871938,-83.7701921",Vienna,Georgia,Dooly County
482,482,Sunbelt Properties,OPERATIONAL,"349 Farmers Market Road, Cordele",32.0041543,-83.7746414,"32.0041543,-83.77464140000002",Cordele,Georgia,Crisp County
483,483,Citizens Agency,OPERATIONAL,"121 N, 121 3rd Street, Vienna",32.0925967,-83.7963695,"32.0925967,-83.7963695",Vienna,Georgia,Dooly County
484,484,Southern Harvest Annex,OPERATIONAL,"1506 6th Street South, Cordele",31.9543362,-83.7808532,"31.95433619999999,-83.7808532",Cordele,Georgia,Crisp County
485,485,Partners Benefit Group,OPERATIONAL,"907 17th Avenue East, Cordele",31.9628798,-83.7686441,"31.9628798,-83.76864410000002",Cordele,Georgia,Crisp County
486,486,Allstate,OPERATIONAL,"121 3rd Street, Vienna",32.0925996,-83.7963492,"32.09259959999999,-83.79634920000002",Vienna,Georgia,Dooly County
487,487,Catherine Whiddon - COUNTRY Financial representative,OPERATIONAL,"701 Stewart Avenue, Cordele",31.9613275,-83.7608813,"31.961327500000003,-83.7608813",Cordele,Georgia,Crisp County
488,488,Mike Browning - State Farm Insurance Agent,OPERATIONAL,"719 16th Avenue East, Cordele",31.964003,-83.770927,"31.96400299999999,-83.770927",Cordele,Georgia,Crisp County
489,489,Melody Godfrey - COUNTRY Financial Agency Manager,OPERATIONAL,"915 South Greer Street, Cordele",31.9591697,-83.7557057,"31.9591697,-83.75570570000002",Cordele,Georgia,Crisp County
490,490,Premier Insurance Associates,OPERATIONAL,"710 Pecan Street South, Cordele",31.9618438,-83.7655915,"31.961843800000004,-83.7655915",Cordele,Georgia,Crisp County
491,491,Allstate Insurance Agent: Larry Brown,OPERATIONAL,"1416 East 16th Avenue unit c, Cordele",31.9609484,-83.7594808,"31.9609484,-83.75948079999998",Cordele,Georgia,Crisp County
492,492,"Clemmons Agency, Inc.",OPERATIONAL,"119 Commerce Street, Hawkinsville",32.2832453,-83.467956,"32.2832453,-83.467956",Hawkinsville,Georgia,Pulaski County
493,493,Flint Area Abstract & Title Co,OPERATIONAL,"146 Twin Pines Road, Cordele",31.9758715,-83.6985848,"31.975871500000004,-83.69858479999998",Cordele,Georgia,Crisp County
494,494,Derek Hutcheson - State Farm Insurance Agent,OPERATIONAL,"401 Main Street, Eastman",32.1959994,-83.174382,"32.1959994,-83.174382",Eastman,Georgia,Dodge County
495,495,Global-Net Insurance,OPERATIONAL,"5305 Anson Avenue, Eastman",32.2000259,-83.1762139,"32.20002589999999,-83.17621390000002",Eastman,Georgia,Dodge County
496,496,The Jill Johnson Agency,OPERATIONAL,"1500 College Street, Eastman",32.1801659,-83.1659171,"32.1801659,-83.1659171",Eastman,Georgia,Dodge County
497,497,State Farm Insurance,OPERATIONAL,"21 South 2nd Avenue, McRae-Helena",32.067415,-82.8994791,"32.067415000000004,-82.8994791",McRae-Helena,Georgia,Telfair County
498,498,Charles Robinson Insurance,OPERATIONAL,"5221 4th Avenue, Eastman",32.1984766,-83.1752944,"32.1984766,-83.1752944",Eastman,Georgia,Dodge County
499,499,Stamps-Walker Agency Inc,OPERATIONAL,"34 West Oak Street, McRae-Helena",32.0681953,-82.9006217,"32.0681953,-82.9006217",McRae-Helena,Georgia,Telfair County
500,500,Harrell Insurance,OPERATIONAL,"112 West Oak Street, McRae-Helena",32.0681104,-82.8979763,"32.0681104,-82.8979763",McRae-Helena,Georgia,Telfair County
501,501,Georgia Farm Bureau,OPERATIONAL,"193 East Oak Street, McRae-Helena",32.0619554,-82.8825022,"32.0619554,-82.88250219999998",McRae-Helena,Georgia,Telfair County
502,502,Griffin Agency,OPERATIONAL,"116 West Central Avenue, Fitzgerald",31.7145271,-83.2552605,"31.7145271,-83.25526049999998",Fitzgerald,Georgia,Ben Hill County
503,503,Embry Harrell H,OPERATIONAL,"116 West Oak Street, McRae-Helena",32.0696132,-82.9073444,"32.0696132,-82.9073444",McRae-Helena,Georgia,Telfair County
504,504,Daniel Ellis - State Farm Insurance Agent,OPERATIONAL,"37 West Jefferson Street, Hazlehurst",31.8624623,-82.606293,"31.8624623,-82.60629300000002",Hazlehurst,Georgia,Jeff Davis County
505,505,Mt Vernon Insurance,OPERATIONAL,"303 West Spring Street, Mount Vernon",32.1782655,-82.5976299,"32.1782655,-82.59762990000002",Mount Vernon,Georgia,Montgomery County
506,506,Georgia Farm Bureau,OPERATIONAL,"255 South Railroad Avenue, Mount Vernon",32.1759141,-82.5953771,"32.17591410000001,-82.5953771",Mount Vernon,Georgia,Montgomery County
507,507,Mike Manning - State Farm Insurance Agent,OPERATIONAL,"408 Jackson Street, Vidalia",32.2136635,-82.4133466,"32.2136635,-82.41334659999998",Vidalia,Georgia,Toombs County
508,508,Ashford Advisors,OPERATIONAL,"313 Maple Drive, Vidalia",32.2065803,-82.3915981,"32.2065803,-82.3915981",Vidalia,Georgia,Toombs County
509,509,Glenn Mixon Agency Inc,OPERATIONAL,"123 Meadows Street, Vidalia",32.2175588,-82.4119849,"32.2175588,-82.41198490000002",Vidalia,Georgia,Toombs County
510,510,Allstate Insurance Agency,OPERATIONAL,"108 North Main Street A, Reidsville",32.0875677,-82.1184572,"32.087567699999994,-82.11845720000002",Reidsville,Georgia,Tattnall County
511,511,Nationwide Insurance: Dennis Banks Agency Inc.,OPERATIONAL,"312 Maple Drive, Vidalia",32.2062328,-82.3910517,"32.206232799999995,-82.39105169999998",Vidalia,Georgia,Toombs County
512,512,Montgomery Bank & Trust,OPERATIONAL,"1705 East 1st Street, Vidalia",32.2102569,-82.3905938,"32.2102569,-82.39059379999998",Vidalia,Georgia,Toombs County
513,513,Cash Express Title Pawn,OPERATIONAL,"1406 East 1st Street, Vidalia",32.2121033,-82.3951781,"32.2121033,-82.3951781",Vidalia,Georgia,Toombs County
514,514,Sowell Insurance Inc,OPERATIONAL,"208 College Street, Vidalia",32.22089,-82.4162465,"32.220890000000004,-82.4162465",Vidalia,Georgia,Toombs County
515,515,Bishop Durden Insurance Group,OPERATIONAL,"400 Jackson Street, Vidalia",32.214352,-82.4129873,"32.214352000000005,-82.4129873",Vidalia,Georgia,Toombs County
516,516,Kailey Dees - State Farm Insurance Agent,OPERATIONAL,"205 Rigsbee Drive, Vidalia",32.210732,-82.3951515,"32.210732,-82.3951515",Vidalia,Georgia,Toombs County
517,517,Elite Insurance Group,OPERATIONAL,"169 South Main Street, Reidsville",32.0850868,-82.1149749,"32.0850868,-82.11497489999998",Reidsville,Georgia,Tattnall County
518,518,Parker Insurance,OPERATIONAL,"117 South Main Street, Reidsville",32.0862257,-82.1165334,"32.0862257,-82.11653340000002",Reidsville,Georgia,Tattnall County
519,519,"W. Brian Threlkeld Associates, Incorproated",OPERATIONAL,"604 South Main Street, Glennville",31.9300004,-81.9318486,"31.9300004,-81.9318486",Glennville,Georgia,Tattnall County
520,520,Deloach Odell and Associates - New York Life,OPERATIONAL,"5 North Newton Street, Claxton",32.1619912,-81.9047344,"32.1619912,-81.90473440000002",Claxton,Georgia,Evans County
521,521,Beasley's Insurance Inc,OPERATIONAL,"327 North Duval Street # B, Claxton",32.1632884,-81.9039991,"32.1632884,-81.9039991",Claxton,Georgia,Evans County
522,522,Caughey Hearn - State Farm Insurance Agent,OPERATIONAL,"7573 U.S. 280, Claxton",32.1605872,-81.925633,"32.160587199999995,-81.92563299999998",Claxton,Georgia,Evans County
523,523,Newsome Teresa,OPERATIONAL,"104 East 1st Street, Vidalia",32.2173911,-82.4124755,"32.21739109999999,-82.4124755",Vidalia,Georgia,Toombs County
524,524,State Farm Insurance,OPERATIONAL,"10 Stephens Street, Pembroke",32.1350473,-81.6237536,"32.1350473,-81.6237536",Pembroke,Georgia,Bryan County
525,525,Georgia Farm Bureau,OPERATIONAL,"908 West Main Street, Claxton",32.1601928,-81.9219833,"32.160192800000004,-81.9219833",Claxton,Georgia,Evans County
526,526,Military Service Representing,OPERATIONAL,"102 South Gause Street # B, Hinesville",31.8490629,-81.6008259,"31.8490629,-81.60082589999998",Hinesville,Georgia,Liberty County
527,527,Barker & Associates Insurance,OPERATIONAL,"31 Constitution Way b, Richmond Hill",31.9403791,-81.3057819,"31.9403791,-81.3057819",Richmond Hill,Georgia,Bryan County
528,528,Bill Lucas Insurance,OPERATIONAL,"2591 U.S. 17 #300, Richmond Hill",31.9462458,-81.313971,"31.9462458,-81.313971",Richmond Hill,Georgia,Bryan County
529,529,Senior Benefit SE,OPERATIONAL,"177 Zeigler Road, Bloomingdale",32.1473245,-81.336568,"32.1473245,-81.336568",Bloomingdale,Georgia,Effingham County
530,530,Sam Sharpe - State Farm Insurance Agent,OPERATIONAL,"114 Canal Street Suite 103, Pooler",32.1332696,-81.2530879,"32.1332696,-81.25308790000003",Pooler,Georgia,Chatham County
531,531,CFS Insurance,OPERATIONAL,"100 Blue Heron Drive, Savannah",32.0300474,-80.96565,"32.0300474,-80.96565",Savannah,Georgia,Chatham County
532,532,SunTrust,OPERATIONAL,"324 Johnny Mercer Boulevard, Savannah",32.0146852,-80.9816891,"32.0146852,-80.9816891",Savannah,Georgia,Chatham County
533,533,Lynn Walker - State Farm Insurance Agent,OPERATIONAL,"6710 Johnny Mercer Boulevard, Savannah",32.0195027,-80.9750241,"32.0195027,-80.9750241",Savannah,Georgia,Chatham County
534,534,Select Risk Management LLC,OPERATIONAL,"190 Oxford Drive, Richmond Hill",31.8931966,-81.2615829,"31.893196600000003,-81.26158290000002",Richmond Hill,Georgia,Bryan County
535,535,Colonial South Insurance,OPERATIONAL,"15 Hospital Center Commons, Hilton Head Island",32.2227897,-80.7136886,"32.2227897,-80.7136886",Hilton Head Island,South Carolina,Beaufort County
536,536,P C & L Agency Inc,OPERATIONAL,"12 Lafayette Place, Hilton Head Island",32.213518,-80.7218211,"32.21351800000001,-80.72182109999999",Hilton Head Island,South Carolina,Beaufort County
537,537,Plantation Title Agency Inc,OPERATIONAL,"100, 32 Office Park Road, Hilton Head Island",32.1537306,-80.7655848,"32.15373059999999,-80.7655848",Hilton Head Island,South Carolina,Beaufort County
538,538,Ila-Employers Welfare Fund,OPERATIONAL,"10 Mersey Way, Savannah",32.050661,-81.164406,"32.050661,-81.16440600000001",Savannah,Georgia,Chatham County
539,539,Point Pelican,OPERATIONAL,"1010 E. Hwy 80, Suite 5, Box 918, Tybee Island",32.0190653,-80.8535426,"32.0190653,-80.8535426",Tybee Island,Georgia,Chatham County
540,540,Mutual of Omaha Insurance Co,OPERATIONAL,"275 18th Street, Columbus",32.4801006,-84.9893517,"32.4801006,-84.9893517",Columbus,Georgia,Muscogee County
541,541,SunTrust,OPERATIONAL,"1246 1st Avenue, Columbus",32.4702573,-84.9913256,"32.4702573,-84.9913256",Columbus,Georgia,Muscogee County
